"","source","AREA","AREA_SMOOTH","TOTAL_PERIM","TOTAL_PERIM_SMOOTH","Date","Sat","DGO","ID","Indicator","AREA_km2","yrs","mon","Braiding","Length"
"342","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",473284.66653937,474936.702996229,23791.4952250784,21635.1140906522,2019-02-24,"Sentinel","DGO8",8,"MNDWI",0.474936702996229,2019,2,2.16351140906522,5
"343","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",629676.830699485,630978.441152412,26490.5148630412,24133.6641027861,2019-03-01,"Sentinel","DGO8",8,"MNDWI",0.630978441152412,2019,3,2.41336641027861,5
"344","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",413210.908135407,414061.978711209,19692.970832137,17933.2663947619,2019-03-16,"Sentinel","DGO8",8,"MNDWI",0.414061978711209,2019,3,1.79332663947619,5
"345","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",549978.906920624,551280.530537527,21392.3502767481,19714.9273733683,2019-03-21,"Sentinel","DGO8",8,"MNDWI",0.551280530537527,2019,3,1.97149273733683,5
"346","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",1978630.50223238,1977929.60598616,63557.1475938193,58334.6843835262,2019-04-10,"Sentinel","DGO8",8,"MNDWI",1.97792960598616,2019,4,5.83346843835262,5
"347","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",1643219.19331273,1643069.01675851,65676.3674525755,59470.4071524483,2019-04-25,"Sentinel","DGO8",8,"MNDWI",1.64306901675851,2019,4,5.94704071524483,5
"348","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",3631159.38744824,3639769.9504863,103862.721560521,94212.7507444624,2019-11-01,"Sentinel","DGO8",8,"MNDWI",3.6397699504863,2019,11,9.42127507444624,5
"349","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",2800736.18059075,2802588.46825983,78591.7563155924,71996.9919032802,2019-11-21,"Sentinel","DGO8",8,"MNDWI",2.80258846825983,2019,11,7.19969919032802,5
"350","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",2326655.98339321,2329559.53399618,79391.4191486972,72391.775780913,2019-12-06,"Sentinel","DGO8",8,"MNDWI",2.32955953399618,2019,12,7.2391775780913,5
"351","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",2599589.30528976,2602943.40319555,79091.5408969213,72437.8776713615,2019-12-16,"Sentinel","DGO8",8,"MNDWI",2.60294340319555,2019,12,7.24378776713615,5
"352","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",2103682.80360837,2108038.13504059,73013.7331011189,67314.7397508265,2019-12-26,"Sentinel","DGO8",8,"MNDWI",2.10803813504059,2019,12,6.73147397508265,5
"353","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",1340346.56896869,1344601.74538751,52041.2462379417,47288.7066577517,2020-02-29,"Sentinel","DGO8",8,"MNDWI",1.34460174538751,2020,2,4.72887066577517,5
"354","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",1658134.79285719,1660838.11713029,56939.4592232243,52507.058289671,2020-03-20,"Sentinel","DGO8",8,"MNDWI",1.66083811713029,2020,3,5.2507058289671,5
"355","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",1597961.0002417,1600313.9184041,56379.666240405,51777.0538939651,2020-04-14,"Sentinel","DGO8",8,"MNDWI",1.6003139184041,2020,4,5.17770538939651,5
"356","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",7251093.4492167,7263808.90644371,136470.942270214,123712.60392441,2020-10-11,"Sentinel","DGO8",8,"MNDWI",7.26380890644371,2020,10,12.371260392441,5
"357","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",5999054.87434942,6011620.22778835,132152.477360567,120423.199324904,2020-10-16,"Sentinel","DGO8",8,"MNDWI",6.01162022778835,2020,10,12.0423199324904,5
"358","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",5448278.65972324,5453785.36414172,127734.110219916,116593.144862352,2020-10-26,"Sentinel","DGO8",8,"MNDWI",5.45378536414172,2020,10,11.6593144862352,5
"359","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",4327300.53720843,4335160.21419875,111020.070216049,101123.162022164,2020-11-05,"Sentinel","DGO8",8,"MNDWI",4.33516021419875,2020,11,10.1123162022164,5
"360","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",3312455.98536649,3317712.43116095,105162.209076859,95345.9641524903,2020-11-10,"Sentinel","DGO8",8,"MNDWI",3.31771243116095,2020,11,9.53459641524903,5
"361","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",3173084.19728888,3174235.60216517,98784.4849347486,89094.9527225717,2020-11-15,"Sentinel","DGO8",8,"MNDWI",3.17423560216517,2020,11,8.90949527225717,5
"362","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",3061846.79964213,3065050.63087156,92206.8612339445,83404.1806633759,2020-11-25,"Sentinel","DGO8",8,"MNDWI",3.06505063087156,2020,11,8.34041806633759,5
"363","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",2847883.59250016,2849535.58820635,86408.922385425,78545.1988971179,2020-11-30,"Sentinel","DGO8",8,"MNDWI",2.84953558820635,2020,11,7.85451988971179,5
"364","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",2188075.73835144,2191379.79367767,79151.4799596565,72091.8133068548,2020-12-30,"Sentinel","DGO8",8,"MNDWI",2.19137979367767,2020,12,7.20918133068549,5
"365","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",1726410.26180317,1723606.87733672,64656.6942700981,58522.3178395787,2021-02-03,"Sentinel","DGO8",8,"MNDWI",1.72360687733672,2021,2,5.85223178395787,5
"366","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",1215485.4327459,1219089.76113058,59878.4107900774,53981.1162291036,2021-02-08,"Sentinel","DGO8",8,"MNDWI",1.21908976113058,2021,2,5.39811162291036,5
"367","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",976892.636517414,978594.69555407,51381.4504536238,46914.7758583181,2021-02-18,"Sentinel","DGO8",8,"MNDWI",0.97859469555407,2021,2,4.69147758583181,5
"368","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",838423.263652979,838122.907033721,44643.8633135375,40775.7872888244,2021-02-23,"Sentinel","DGO8",8,"MNDWI",0.838122907033721,2021,2,4.07757872888244,5
"369","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",725184.6825008,723632.73352329,34567.4880960036,31557.7699562572,2021-03-05,"Sentinel","DGO8",8,"MNDWI",0.72363273352329,2021,3,3.15577699562572,5
"370","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",533750.303622816,533299.753671812,23171.6068786368,20872.6098296341,2021-04-04,"Sentinel","DGO8",8,"MNDWI",0.533299753671812,2021,4,2.08726098296341,5
"371","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",992308.430589543,992708.949449241,36486.7969125375,33171.0375637059,2021-04-19,"Sentinel","DGO8",8,"MNDWI",0.992708949449241,2021,4,3.31710375637059,5
"372","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",1409721.13305136,1409871.36138733,54060.4956519453,48246.1062262377,2021-04-24,"Sentinel","DGO8",8,"MNDWI",1.40987136138733,2021,4,4.82461062262377,5
"373","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",1407118.05413561,1408369.61814284,55699.9068004159,50878.634048279,2021-04-29,"Sentinel","DGO8",8,"MNDWI",1.40836961814284,2021,4,5.0878634048279,5
"374","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO8_CT5_CF75_SIMPTOL2.csv",8202052.14123633,8203303.56545514,109340.757523698,97966.0808654609,2021-09-06,"Sentinel","DGO8",8,"MNDWI",8.20330356545514,2021,9,9.79660808654609,5
"375","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1687937.56439949,1692793.71626261,46324.3928187986,42043.9433897237,2018-12-31,"Sentinel","DGO9",9,"MNDWI",1.69279371626261,2018,12,4.20439433897237,5
"376","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1562478.50972582,1566934.22227007,44405.0370359732,40245.6306678871,2019-01-05,"Sentinel","DGO9",9,"MNDWI",1.56693422227007,2019,1,4.02456306678871,5
"377","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1315167.01819761,1314916.69408256,42505.7212568572,39196.0845268065,2019-01-20,"Sentinel","DGO9",9,"MNDWI",1.31491669408256,2019,1,3.91960845268065,5
"378","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",936588.168068037,937088.7971806,37907.318762607,34839.7612628687,2019-02-04,"Sentinel","DGO9",9,"MNDWI",0.9370887971806,2019,2,3.48397612628687,5
"379","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",961619.63041108,964373.139344,34728.3820265371,31837.513503784,2019-02-14,"Sentinel","DGO9",9,"MNDWI",0.964373139344,2019,2,3.1837513503784,5
"380","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",788800.702839774,786097.274040001,31069.6066702514,28552.9753618215,2019-03-01,"Sentinel","DGO9",9,"MNDWI",0.786097274040001,2019,3,2.85529753618215,5
"381","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",522462.578450349,523363.710783528,22072.6055319976,20471.1891167091,2019-03-16,"Sentinel","DGO9",9,"MNDWI",0.523363710783528,2019,3,2.04711891167091,5
"382","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",712403.722719804,710100.789947378,23911.9941157773,21895.322932005,2019-03-21,"Sentinel","DGO9",9,"MNDWI",0.710100789947378,2019,3,2.1895322932005,5
"383","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1812997.55508156,1818103.99431934,37927.2050456686,34514.2012401142,2019-04-10,"Sentinel","DGO9",9,"MNDWI",1.81810399431934,2019,4,3.45142012401142,5
"384","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",2211000.56248932,2217308.5353848,42125.7479730903,37863.7524444998,2019-04-20,"Sentinel","DGO9",9,"MNDWI",2.2173085353848,2019,4,3.78637524444998,5
"385","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1411688.39215527,1410086.34975801,36187.8134878478,32940.9029430828,2019-04-25,"Sentinel","DGO9",9,"MNDWI",1.41008634975801,2019,4,3.29409029430828,5
"386","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",5247046.30835664,5257209.47775181,63258.8808374621,55869.0164983357,2019-10-02,"Sentinel","DGO9",9,"MNDWI",5.25720947775181,2019,10,5.58690164983357,5
"387","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",2698916.62156505,2706826.60977756,61259.3091839828,55983.5542123454,2019-11-01,"Sentinel","DGO9",9,"MNDWI",2.70682660977756,2019,11,5.59835542123454,5
"388","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",2271676.45007768,2272477.50919767,54961.4170048018,50444.1912651484,2019-11-21,"Sentinel","DGO9",9,"MNDWI",2.27247750919767,2019,11,5.04441912651484,5
"389","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1928943.77003238,1927341.78379473,57860.4440791834,52802.6159424142,2019-12-06,"Sentinel","DGO9",9,"MNDWI",1.92734178379473,2019,12,5.28026159424142,5
"390","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",2096856.6718973,2098859.10777624,60559.5589132617,55286.3857477599,2019-12-16,"Sentinel","DGO9",9,"MNDWI",2.09885910777624,2019,12,5.52863857477599,5
"391","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1791070.95034318,1793974.64985577,55321.3677453556,51287.9332997847,2019-12-26,"Sentinel","DGO9",9,"MNDWI",1.79397464985577,2019,12,5.12879332997847,5
"392","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1266707.54665618,1266307.08599085,43845.2587140988,39951.0239749431,2020-02-29,"Sentinel","DGO9",9,"MNDWI",1.26630708599085,2020,2,3.99510239749431,5
"393","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1290036.50525159,1289886.29989223,38547.0002061027,35423.1418983452,2020-03-20,"Sentinel","DGO9",9,"MNDWI",1.28988629989223,2020,3,3.54231418983452,5
"394","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1156165.04410406,1154963.56241504,37847.26947298,34664.1476101213,2020-03-25,"Sentinel","DGO9",9,"MNDWI",1.15496356241504,2020,3,3.46641476101213,5
"395","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",875310.979160371,874409.904673985,27330.8192364799,24724.1936855083,2020-03-30,"Sentinel","DGO9",9,"MNDWI",0.874409904673985,2020,3,2.47241936855083,5
"396","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1073562.65803743,1075314.89344704,31229.4677097756,28361.4006383053,2020-04-04,"Sentinel","DGO9",9,"MNDWI",1.07531489344704,2020,4,2.83614006383053,5
"397","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1233465.47993098,1234266.48353335,35348.0607231159,32312.1534027501,2020-04-14,"Sentinel","DGO9",9,"MNDWI",1.23426648353335,2020,4,3.23121534027501,5
"398","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",4388149.30035683,4389751.32245925,64058.4704975146,58369.1892215709,2020-10-16,"Sentinel","DGO9",9,"MNDWI",4.38975132245925,2020,10,5.83691892215709,5
"399","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",4563482.00363318,4567487.18858878,72655.6519789934,66023.4608089636,2020-10-26,"Sentinel","DGO9",9,"MNDWI",4.56748718858878,2020,10,6.60234608089636,5
"400","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",3786290.61071908,3790996.54999787,62998.8204930692,57694.8713259253,2020-11-05,"Sentinel","DGO9",9,"MNDWI",3.79099654999787,2020,11,5.76948713259253,5
"401","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",3184228.43003159,3190486.4372032,65078.084777103,59040.3158402069,2020-11-10,"Sentinel","DGO9",9,"MNDWI",3.1904864372032,2020,11,5.90403158402069,5
"402","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",3143477.13007481,3148833.87808324,63898.4844607619,57847.9717884273,2020-11-15,"Sentinel","DGO9",9,"MNDWI",3.14883387808324,2020,11,5.78479717884273,5
"403","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",3090510.72065116,3097469.52641389,64418.3216417925,58780.6363754324,2020-11-25,"Sentinel","DGO9",9,"MNDWI",3.09746952641389,2020,11,5.87806363754324,5
"404","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",2981373.07164334,2984326.89144793,63578.6092680075,57954.7584632814,2020-11-30,"Sentinel","DGO9",9,"MNDWI",2.98432689144793,2020,11,5.79547584632814,5
"405","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",2817066.28796807,2820470.55165901,63878.5400358975,58740.6609926699,2020-12-20,"Sentinel","DGO9",9,"MNDWI",2.82047055165901,2020,12,5.87406609926699,5
"406","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",2578764.7404271,2581668.39349138,63318.710821185,58172.5906940214,2020-12-30,"Sentinel","DGO9",9,"MNDWI",2.58166839349138,2020,12,5.81725906940214,5
"407","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",2275379.65016269,2280285.89476064,57800.5243752942,52749.0182306995,2021-01-04,"Sentinel","DGO9",9,"MNDWI",2.28028589476064,2021,1,5.27490182306995,5
"408","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",2330251.91515077,2329300.66446807,64418.3998156791,58711.1703230344,2021-02-03,"Sentinel","DGO9",9,"MNDWI",2.32930066446807,2021,2,5.87111703230344,5
"409","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1757324.80439731,1759677.77267891,59959.8816571983,54379.7036585972,2021-02-08,"Sentinel","DGO9",9,"MNDWI",1.75967777267891,2021,2,5.43797036585972,5
"410","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1683032.02130075,1685435.01519833,60579.6878138899,55506.8281604998,2021-02-18,"Sentinel","DGO9",9,"MNDWI",1.68543501519833,2021,2,5.55068281604998,5
"411","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1443027.48070044,1441976.17925984,54181.8185290497,49687.53966338,2021-02-23,"Sentinel","DGO9",9,"MNDWI",1.44197617925984,2021,2,4.96875396633799,5
"412","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1713871.26484867,1712169.07411822,51802.5955838007,47700.959383812,2021-03-05,"Sentinel","DGO9",9,"MNDWI",1.71216907411822,2021,3,4.7700959383812,5
"413","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1229055.86217053,1232510.25437574,40986.2175745942,37227.8704724808,2021-03-25,"Sentinel","DGO9",9,"MNDWI",1.23251025437574,2021,3,3.72278704724808,5
"414","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1363828.26003983,1366231.35386516,39606.6856190117,36010.3567465577,2021-04-04,"Sentinel","DGO9",9,"MNDWI",1.36623135386516,2021,4,3.60103567465577,5
"415","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1906013.61233964,1905412.84771603,43525.3364447275,39625.6339846471,2021-04-19,"Sentinel","DGO9",9,"MNDWI",1.90541284771603,2021,4,3.96256339846471,5
"416","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",1888192.28167725,1889193.63373472,45784.6098875489,42044.4476456005,2021-04-29,"Sentinel","DGO9",9,"MNDWI",1.88919363373472,2021,4,4.20444476456005,5
"417","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",3157398.23678522,3159150.38696674,52642.223894898,48059.819357532,2021-05-14,"Sentinel","DGO9",9,"MNDWI",3.15915038696674,2021,5,4.8059819357532,5
"418","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO9_CT5_CF75_SIMPTOL2.csv",5229114.16520524,5225109.1347185,53722.0283716834,47911.4786047257,2021-09-06,"Sentinel","DGO9",9,"MNDWI",5.2251091347185,2021,9,4.79114786047257,5
"419","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",2171710.84732679,2174864.81147798,84373.0143863084,76455.9563424754,2018-12-31,"Sentinel","DGO10",10,"MNDWI",2.17486481147798,2018,12,7.64559563424754,5
"420","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",1981563.83075967,1986320.02928852,79234.6372865485,71570.4126231517,2019-01-05,"Sentinel","DGO10",10,"MNDWI",1.98632002928852,2019,1,7.15704126231517,5
"421","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",1734044.89870978,1732042.25856406,86692.3238339711,79440.7739353713,2019-01-20,"Sentinel","DGO10",10,"MNDWI",1.73204225856406,2019,1,7.94407739353713,5
"422","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",1906287.4128628,1896925.2821275,114423.817790415,104539.367621502,2019-01-30,"Sentinel","DGO10",10,"MNDWI",1.8969252821275,2019,1,10.4539367621502,5
"423","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",2271466.51274519,2268112.22775155,130478.758598141,118426.440002039,2019-02-04,"Sentinel","DGO10",10,"MNDWI",2.26811222775155,2019,2,11.8426440002039,5
"424","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",2169931.44904962,2165025.11139579,127359.823991481,115257.378360161,2019-02-14,"Sentinel","DGO10",10,"MNDWI",2.16502511139579,2019,2,11.5257378360161,5
"425","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",941421.435870394,937816.60444784,70077.709641257,63391.962852888,2019-02-24,"Sentinel","DGO10",10,"MNDWI",0.93781660444784,2019,2,6.3391962852888,5
"426","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",1074590.16815073,1071536.2588732,73276.5195176564,66688.8493934923,2019-03-01,"Sentinel","DGO10",10,"MNDWI",1.0715362588732,2019,3,6.66888493934923,5
"427","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",417139.649493015,416388.691579672,26611.4639813409,24524.2368517705,2019-03-16,"Sentinel","DGO10",10,"MNDWI",0.416388691579672,2019,3,2.45242368517705,5
"428","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",737654.215819823,737203.631507298,38587.6284730644,35409.9772582409,2019-03-21,"Sentinel","DGO10",10,"MNDWI",0.737203631507298,2019,3,3.54099772582409,5
"429","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",2383587.53897572,2380833.93530838,64159.6048218801,58327.2392176256,2019-04-10,"Sentinel","DGO10",10,"MNDWI",2.38083393530838,2019,4,5.83272392176256,5
"430","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",1898558.17261956,1901812.36387397,59421.0806740223,54246.4170790855,2019-04-25,"Sentinel","DGO10",10,"MNDWI",1.90181236387397,2019,4,5.42464170790855,5
"431","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",3777499.85976979,3776348.40401486,73976.5799624253,63066.1436792797,2019-05-15,"Sentinel","DGO10",10,"MNDWI",3.77634840401486,2019,5,6.30661436792797,5
"432","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",13054759.0324629,13077437.2190134,191539.129563398,168845.99133986,2019-06-19,"Sentinel","DGO10",10,"MNDWI",13.0774372190134,2019,6,16.884599133986,5
"433","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",7839176.51412457,7859152.46089474,169706.27039715,150589.577703879,2019-10-02,"Sentinel","DGO10",10,"MNDWI",7.85915246089474,2019,10,15.0589577703879,5
"434","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",3672963.80057455,3685530.08585876,126099.867239235,112816.863524814,2019-10-27,"Sentinel","DGO10",10,"MNDWI",3.68553008585876,2019,10,11.2816863524814,5
"435","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",2915481.07922332,2915030.62008037,111064.670048705,101230.171004919,2019-11-01,"Sentinel","DGO10",10,"MNDWI",2.91503062008037,2019,11,10.1230171004919,5
"436","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",2367066.90623556,2364463.37179789,96189.3352721481,87533.4620849248,2019-11-11,"Sentinel","DGO10",10,"MNDWI",2.36446337179789,2019,11,8.75334620849248,5
"437","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",2678676.0813911,2673369.16514734,108805.433791684,99912.4360194754,2019-11-16,"Sentinel","DGO10",10,"MNDWI",2.67336916514734,2019,11,9.99124360194754,5
"438","GEE_exports_S2/BraidingSentinel2021-09_MNDWI_nC8_DGO10_CT5_CF75_SIMPTOL2.csv",1972153.11747504,1963241.40870508,73356.5424249906,67056.9474258512,2019-11-21,"Sentinel","DGO10",10,"MNDWI",1.96324140870508,2019,11,6.70569474258513,5
